state,date,delta_confirmed,delta_deceased,delta_recovered,delta_vaccinated1,delta_vaccinated2,delta_tested,delta7_confirmed,delta7_deceased,delta7_recovered,delta7_vaccinated1,delta7_vaccinated2,delta7_tested,total_confirmed,total_deceased,total_recovered,total_vaccinated1,total_vaccinated2,total_tested
AN,1/2/2021,1,0,7,0,0,1094,35,0,48,0,0,8147,4947,62,4837,0,0,183725
AN,1/3/2021,1,0,9,0,0,1230,24,0,48,0,0,8057,4948,62,4846,0,0,184955
AN,1/4/2021,0,0,2,0,0,1185,19,0,45,0,0,8214,4948,62,4848,0,0,186140
AN,1/5/2021,1,0,8,0,0,975,13,0,45,0,0,7671,4949,62,4856,0,0,187115
AN,1/6/2021,0,0,3,0,0,1236,8,0,39,0,0,7725,4949,62,4859,0,0,188351
AN,1/7/2021,9,0,5,0,0,1680,13,0,38,0,0,8391,4958,62,4864,0,0,190031
AN,1/8/2021,1,0,2,0,0,1175,13,0,36,0,0,8575,4959,62,4866,0,0,191206
AN,1/9/2021,0,0,7,0,0,1354,12,0,36,0,0,8835,4959,62,4873,0,0,192560
AN,1/10/2021,1,0,2,0,0,1159,12,0,29,0,0,8764,4960,62,4875,0,0,193719
AN,1/11/2021,3,0,9,0,0,1632,15,0,36,0,0,9211,4963,62,4884,0,0,195351
AN,1/12/2021,3,0,2,0,0,1508,17,0,30,0,0,9744,4966,62,4886,0,0,196859
AN,1/13/2021,3,0,5,0,0,1619,20,0,32,0,0,10127,4969,62,4891,0,0,198478
AN,1/14/2021,7,0,0,0,0,1327,18,0,27,0,0,9774,4976,62,4891,0,0,199805
AN,1/15/2021,3,0,4,0,0,1148,20,0,29,0,0,9747,4979,62,4895,0,0,200953
AN,1/16/2021,3,0,0,225,0,1568,23,0,22,225,0,9961,4982,62,4895,225,0,202521
AN,1/17/2021,1,0,1,0,0,1220,23,0,21,225,0,10022,4983,62,4896,225,0,203741
AN,1/18/2021,5,0,1,217,0,1670,25,0,13,442,0,10060,4988,62,4897,442,0,205411
AN,1/19/2021,1,0,0,202,0,1321,23,0,11,644,0,9873,4989,62,4897,644,0,206732
AN,1/20/2021,2,0,3,0,0,1447,22,0,9,644,0,9701,4991,62,4900,644,0,208179
AN,1/21/2021,0,0,4,388,0,1258,15,0,13,1032,0,9632,4991,62,4904,1032,0,209437
AN,1/22/2021,1,0,3,434,0,1325,13,0,12,1466,0,9809,4992,62,4907,1466,0,210762
AN,1/23/2021,1,0,0,532,0,1631,11,0,12,1773,0,9872,4993,62,4907,1998,0,212393
AN,1/24/2021,0,0,1,21,0,1074,10,0,12,1794,0,9726,4993,62,4908,2019,0,213467
AN,1/25/2021,1,0,9,350,0,1448,6,0,20,1927,0,9504,4994,62,4917,2369,0,214915
AN,1/26/2021,0,0,0,0,0,943,5,0,20,1725,0,9126,4994,62,4917,2369,0,215858
AN,1/27/2021,0,0,5,16,0,1149,3,0,22,1741,0,8828,4994,62,4922,2385,0,217007
AN,1/28/2021,0,0,2,271,0,1622,3,0,20,1624,0,9192,4994,62,4924,2656,0,218629
AN,1/29/2021,0,0,3,71,0,1855,2,0,20,1261,0,9722,4994,62,4927,2727,0,220484
AN,1/30/2021,0,0,1,0,0,1392,1,0,21,729,0,9483,4994,62,4928,2727,0,221876
AN,1/31/2021,0,0,0,0,0,1261,1,0,20,708,0,9670,4994,62,4928,2727,0,223137
AN,2/1/2021,0,0,4,0,0,1715,0,0,15,358,0,9937,4994,62,4932,2727,0,224852
AN,2/2/2021,0,0,0,0,0,1732,0,0,15,358,0,10726,4994,62,4932,2727,0,226584
AN,2/3/2021,0,0,0,45,0,1706,0,0,10,387,0,11283,4994,62,4932,2772,0,228290
AN,2/4/2021,0,0,0,166,0,1843,0,0,8,282,0,11504,4994,62,4932,2938,0,230133
AN,2/5/2021,3,0,0,223,0,1500,3,0,5,434,0,11149,4997,62,4932,3161,0,231633
AN,2/6/2021,3,0,0,0,0,1964,6,0,4,434,0,11721,5000,62,4932,3161,0,233597
AN,2/7/2021,1,0,0,236,0,1475,7,0,4,670,0,11935,5001,62,4932,3397,0,235072
AN,2/8/2021,4,0,0,0,0,1571,11,0,0,670,0,11791,5005,62,4932,3397,0,236643
AN,2/9/2021,2,0,0,16,0,1696,13,0,0,686,0,11755,5007,62,4932,3413,0,238339
AN,2/10/2021,0,0,0,0,0,2023,13,0,0,641,0,12072,5007,62,4932,3413,0,240362
AN,2/11/2021,0,0,0,41,0,1471,13,0,0,516,0,11700,5007,62,4932,3454,0,241833
AN,2/12/2021,0,0,2,0,0,1798,10,0,2,293,0,11998,5007,62,4934,3454,0,243631
AN,2/13/2021,2,0,4,192,0,2114,9,0,6,485,0,12148,5009,62,4938,3646,0,245745
AN,2/14/2021,0,0,0,0,0,1544,8,0,6,249,0,12217,5009,62,4938,3646,0,247289
AN,2/15/2021,0,0,0,201,182,1273,4,0,6,450,182,11919,5009,62,4938,3847,182,248562
AN,2/16/2021,4,0,5,0,0,1475,6,0,11,434,182,11698,5013,62,4943,3847,182,250037
AN,2/17/2021,1,0,1,198,0,1737,7,0,12,632,182,11412,5014,62,4944,4045,182,251774
AN,2/18/2021,0,0,0,302,313,1944,7,0,12,893,495,11885,5014,62,4944,4347,495,253718
AN,2/19/2021,0,0,4,106,400,1957,7,0,14,999,895,12044,5014,62,4948,4453,895,255675
AN,2/20/2021,0,0,1,393,411,1538,5,0,11,1200,1306,11468,5014,62,4949,4846,1306,257213
AN,2/21/2021,0,0,0,0,0,1560,5,0,11,1200,1306,11484,5014,62,4949,4846,1306,258773
AN,2/22/2021,1,0,0,596,564,1551,6,0,11,1595,1688,11762,5015,62,4949,5442,1870,260324
AN,2/23/2021,1,0,0,123,148,1395,3,0,6,1718,1836,11682,5016,62,4949,5565,2018,261719
AN,2/24/2021,0,0,1,79,100,1371,2,0,6,1599,1936,11316,5016,62,4950,5644,2118,263090
AN,2/25/2021,0,0,2,390,267,1279,2,0,8,1687,1890,10651,5016,62,4952,6034,2385,264369
AN,2/26/2021,1,0,0,100,37,1483,3,0,4,1681,1527,10177,5017,62,4952,6134,2422,265852
AN,2/27/2021,1,0,0,0,0,1357,4,0,3,1288,1116,9996,5018,62,4952,6134,2422,267209
AN,2/28/2021,2,0,0,0,0,1290,6,0,3,1288,1116,9726,5020,62,4952,6134,2422,268499
AN,3/1/2021,0,0,0,447,134,1300,5,0,3,1139,686,9475,5020,62,4952,6581,2556,269799
AN,3/2/2021,0,0,0,331,33,1394,4,0,3,1347,571,9474,5020,62,4952,6912,2589,271193
AN,3/3/2021,2,0,0,0,0,1817,6,0,2,1268,471,9920,5022,62,4952,6912,2589,273010
AN,3/4/2021,2,0,1,0,0,1839,8,0,1,878,204,10480,5024,62,4953,6912,2589,274849
AN,3/5/2021,0,0,1,1480,138,1622,7,0,2,2258,305,10619,5024,62,4954,8392,2727,276471
AN,3/6/2021,0,0,1,585,138,1966,6,0,3,2843,443,11228,5024,62,4955,8977,2865,278437
AN,3/7/2021,0,0,0,210,0,1604,4,0,3,3053,443,11542,5024,62,4955,9187,2865,280041
AN,3/8/2021,2,0,2,703,133,1914,6,0,5,3309,442,12156,5026,62,4957,9890,2998,281955
AN,3/9/2021,2,0,1,543,39,1537,8,0,6,3521,448,12299,5028,62,4958,10433,3037,283492
AN,3/10/2021,0,0,2,316,11,1595,6,0,8,3837,459,12077,5028,62,4960,10749,3048,285087
AN,3/11/2021,0,0,0,479,12,1418,4,0,7,4316,471,11656,5028,62,4960,11228,3060,286505
AN,3/12/2021,1,0,1,501,85,1692,5,0,7,3337,418,11726,5029,62,4961,11729,3145,288197
AN,3/13/2021,1,0,3,192,137,2144,6,0,9,2944,417,11904,5030,62,4964,11921,3282,290341
AN,3/14/2021,1,0,0,0,0,1501,7,0,9,2734,417,11801,5031,62,4964,11921,3282,291842
AN,3/15/2021,0,0,2,439,204,2252,5,0,9,2470,488,12139,5031,62,4966,12360,3486,294094
AN,3/16/2021,1,0,1,272,76,1733,4,0,9,2199,525,12335,5032,62,4967,12632,3562,295827
AN,3/17/2021,3,0,0,0,0,1606,7,0,7,1883,514,12346,5035,62,4967,12632,3562,297433
AN,3/18/2021,1,0,2,470,407,1615,8,0,9,1874,909,12543,5036,62,4969,13102,3969,299048
AN,3/19/2021,2,0,0,415,20,1844,9,0,8,1788,844,12695,5038,62,4969,13517,3989,300892
AN,3/20/2021,0,0,0,268,358,1674,8,0,5,1864,1065,12225,5038,62,4969,13785,4347,302566
AN,3/21/2021,1,0,0,0,0,1825,8,0,5,1864,1065,12549,5039,62,4969,13785,4347,304391
AN,3/22/2021,0,0,0,376,482,1387,8,0,3,1801,1343,11684,5039,62,4969,14161,4829,305778
AN,3/23/2021,0,0,3,590,172,1477,7,0,5,2119,1439,11428,5039,62,4972,14751,5001,307255
AN,3/24/2021,2,0,1,183,67,1557,6,0,6,2302,1506,11379,5041,62,4973,14934,5068,308812
AN,3/25/2021,1,0,1,443,227,1803,6,0,5,2275,1326,11567,5042,62,4974,15377,5295,310615
AN,3/26/2021,1,0,0,262,57,1763,5,0,5,2122,1363,11486,5043,62,4974,15639,5352,312378
AN,3/27/2021,1,0,1,350,20,1931,6,0,6,2204,1025,11743,5044,62,4975,15989,5372,314309
AN,3/28/2021,2,0,1,0,0,1509,7,0,7,2204,1025,11427,5046,62,4976,15989,5372,315818
AN,3/29/2021,6,0,0,0,0,1319,13,0,7,1828,543,11359,5052,62,4976,15989,5372,317137
AN,3/30/2021,29,0,0,491,236,1245,42,0,4,1729,607,11127,5081,62,4976,16480,5608,318382
AN,3/31/2021,2,0,0,0,0,1482,42,0,3,1546,540,11052,5083,62,4976,16480,5608,319864
AN,4/1/2021,1,0,4,728,58,1592,42,0,6,1831,371,10841,5084,62,4980,17208,5666,321456
AN,4/2/2021,0,0,1,461,-468,1545,41,0,7,2030,-154,10623,5084,62,4981,17669,5198,323001
AN,4/3/2021,14,0,6,521,44,1206,54,0,12,2201,-130,9898,5098,62,4987,18190,5242,324207
AN,4/4/2021,11,0,3,643,1,1619,63,0,14,2844,-129,10008,5109,62,4990,18833,5243,325826
AN,4/5/2021,7,0,11,1094,47,1444,64,0,25,3938,-82,10133,5116,62,5001,19927,5290,327270
AN,4/6/2021,7,0,9,1582,51,1467,42,0,34,5029,-267,10355,5123,62,5010,21509,5341,328737
AN,4/7/2021,8,0,10,1410,9,1744,48,0,44,6439,-258,10617,5131,62,5020,22919,5350,330481
AN,4/8/2021,18,0,7,2477,53,1638,65,0,47,8188,-263,10663,5149,62,5027,25396,5403,332119
AN,4/9/2021,12,0,1,2302,116,1552,77,0,47,10029,321,10670,5161,62,5028,27698,5519,333671
AN,4/10/2021,14,0,10,2179,51,2113,77,0,51,11687,328,11577,5175,62,5038,29877,5570,335784
AN,4/11/2021,15,0,2,2182,42,2049,81,0,50,13226,369,12007,5190,62,5040,32059,5612,337833
AN,4/12/2021,11,0,10,4513,101,1649,85,0,49,16645,423,12212,5201,62,5050,36572,5713,339482
AN,4/13/2021,8,0,4,6497,119,2075,86,0,44,21560,491,12820,5209,62,5054,43069,5832,341557
AN,4/14/2021,38,1,24,6588,109,1874,116,1,58,26738,591,12950,5247,63,5078,49657,5941,343431
AN,4/15/2021,15,0,4,5162,138,2054,113,1,55,29423,676,13366,5262,63,5082,54819,6079,345485
AN,4/16/2021,27,0,28,6592,244,2004,128,1,82,33713,804,13818,5289,63,5110,61411,6323,347489
AN,4/17/2021,42,1,36,6129,245,2250,156,2,108,37663,998,13955,5331,64,5146,67540,6568,349739
AN,4/18/2021,59,0,54,3817,311,2347,200,2,160,39298,1267,14253,5390,64,5200,71357,6879,352086
AN,4/19/2021,31,0,12,4365,484,1668,220,2,162,39150,1650,14272,5421,64,5212,75722,7363,353754
AN,4/20/2021,45,0,31,3267,574,1753,257,2,189,35920,2105,13950,5466,64,5243,78989,7937,355507
AN,4/21/2021,24,0,33,1912,234,1935,243,1,198,31244,2230,14011,5490,64,5276,80901,8171,357442
AN,4/22/2021,37,1,33,2476,429,1461,265,2,227,28558,2521,13418,5527,65,5309,83377,8600,358903
AN,4/23/2021,42,0,49,1824,365,1692,280,2,248,23790,2642,13106,5569,65,5358,85201,8965,360595
AN,4/24/2021,45,1,52,1609,334,999,283,2,264,19270,2731,11855,5614,66,5410,86810,9299,361594
AN,4/25/2021,51,0,57,1055,228,1462,275,2,267,16508,2648,10970,5665,66,5467,87865,9527,363056
AN,4/26/2021,51,0,53,1425,292,1679,295,2,308,13568,2456,10981,5716,66,5520,89290,9819,364735
AN,4/27/2021,48,0,42,1181,298,1948,298,2,319,11482,2180,11176,5764,66,5562,90471,10117,366683
AN,4/28/2021,52,1,44,923,259,1006,326,3,330,10493,2205,10247,5816,67,5606,91394,10376,367689
AN,4/29/2021,59,0,37,1023,205,1256,348,2,334,9040,1981,10042,5875,67,5643,92417,10581,368945
AN,4/30/2021,74,0,58,1076,300,1951,380,2,343,8292,1916,10301,5949,67,5701,93493,10881,370896
AN,5/1/2021,97,1,72,557,232,1318,432,2,363,7240,1814,10620,6046,68,5773,94050,11113,372214
AN,5/2/2021,38,1,25,76,47,793,419,3,331,6261,1633,9951,6084,69,5798,94126,11160,373007
AN,5/3/2021,66,1,52,473,444,778,434,4,330,5309,1785,9050,6150,70,5850,94599,11604,373785
AN,5/4/2021,31,0,29,340,337,643,417,4,317,4468,1824,7745,6181,70,5879,94939,11941,374428
AN,5/5/2021,42,1,49,375,501,667,407,4,322,3920,2066,7406,6223,71,5928,95314,12442,375095
AN,5/6/2021,32,1,30,703,370,382,380,5,315,3600,2231,6532,6255,72,5958,96017,12812,375477
AN,5/7/2021,56,0,72,685,354,490,362,5,329,3209,2285,5071,6311,72,6030,96702,13166,375967
AN,5/8/2021,30,2,26,500,289,569,295,6,283,3152,2342,4322,6341,74,6056,97202,13455,376536
AN,5/9/2021,26,2,32,82,1,397,283,7,290,3158,2296,3926,6367,76,6088,97284,13456,376933
AN,5/10/2021,31,2,37,545,349,360,248,8,275,3230,2201,3508,6398,78,6125,97829,13805,377293
AN,5/11/2021,28,0,24,386,210,223,245,8,270,3276,2074,3088,6426,78,6149,98215,14015,377516
AN,5/12/2021,44,3,26,349,230,544,247,10,247,3250,1803,2965,6470,81,6175,98564,14245,378060
AN,5/13/2021,40,2,38,264,373,402,255,11,255,2811,1806,2985,6510,83,6213,98828,14618,378462
AN,5/14/2021,32,2,12,9,0,425,231,13,195,2135,1452,2920,6542,85,6225,98837,14618,378887
AN,5/15/2021,26,0,42,247,292,209,227,11,211,1882,1455,2560,6568,85,6267,99084,14910,379096
AN,5/16/2021,35,3,16,1,11,578,236,12,195,1801,1465,2741,6603,88,6283,99085,14921,379674
AN,5/17/2021,35,1,46,429,5,428,240,11,204,1685,1121,2809,6638,89,6329,99514,14926,380102
AN,5/18/2021,36,3,30,278,3,293,248,14,210,1577,914,2879,6674,92,6359,99792,14929,380395
AN,5/19/2021,35,3,26,503,12,458,239,14,210,1731,696,2793,6709,95,6385,100295,14941,380853
AN,5/20/2021,49,1,16,1731,208,496,248,13,188,3198,531,2887,6758,96,6401,102026,15149,381349
AN,5/21/2021,31,2,16,766,2,666,247,13,192,3955,533,3128,6789,98,6417,102792,15151,382015
AN,5/22/2021,31,3,24,810,1,625,252,16,174,4518,242,3544,6820,101,6441,103602,15152,382640
AN,5/23/2021,24,2,32,385,0,625,241,15,190,4902,231,3591,6844,103,6473,103987,15152,383265
AN,5/24/2021,9,1,22,451,0,131,215,15,166,4924,226,3294,6853,104,6495,104438,15152,383396
AN,5/25/2021,25,2,49,685,2,331,204,14,185,5331,225,3332,6878,106,6544,105123,15154,383727
AN,5/26/2021,23,2,29,809,0,461,192,13,188,5637,213,3335,6901,108,6573,105932,15154,384188
AN,5/27/2021,16,1,18,611,3,340,159,13,190,4517,8,3179,6917,109,6591,106543,15157,384528
AN,5/28/2021,19,4,39,758,5,492,147,15,213,4509,11,3005,6936,113,6630,107301,15162,385020
AN,5/29/2021,28,0,30,1013,4,544,144,12,219,4712,14,2924,6964,113,6660,108314,15166,385564
AN,5/30/2021,20,1,23,242,0,424,140,11,210,4569,14,2723,6984,114,6683,108556,15166,385988
AN,5/31/2021,21,1,36,528,15,625,152,11,224,4646,29,3217,7005,115,6719,109084,15181,386613
AN,6/1/2021,13,3,26,731,5,735,140,12,201,4692,32,3621,7018,118,6745,109815,15186,387348
AN,6/2/2021,25,1,36,499,4,523,142,11,208,4382,36,3683,7043,119,6781,110314,15190,387871
AN,6/3/2021,27,0,39,683,8,615,153,10,229,4454,41,3958,7070,119,6820,110997,15198,388486
AN,6/4/2021,18,2,32,501,8,666,152,8,222,4197,44,4132,7088,121,6852,111498,15206,389152
AN,6/5/2021,17,1,24,463,16,633,141,9,216,3647,56,4221,7105,122,6876,111961,15222,389785
AN,6/6/2021,14,0,18,8,0,789,135,8,211,3413,56,4586,7119,122,6894,111969,15222,390574
AN,6/7/2021,12,1,18,507,28,699,126,8,193,3392,69,4660,7131,123,6912,112476,15250,391273
AN,6/8/2021,23,2,23,399,26,822,136,7,190,3060,90,4747,7154,125,6935,112875,15276,392095
AN,6/9/2021,14,0,17,321,11,879,125,6,171,2882,97,5103,7168,125,6952,113196,15287,392974
AN,6/10/2021,29,0,21,887,13,718,127,6,153,3086,102,5206,7197,125,6973,114083,15300,393692
AN,6/11/2021,36,0,11,746,19,1130,145,4,132,3331,113,5670,7233,125,6984,114829,15319,394822
AN,6/12/2021,10,1,12,857,29,802,138,4,120,3725,126,5839,7243,126,6996,115686,15348,395624
AN,6/13/2021,18,0,29,2,0,910,142,4,131,3719,126,5960,7261,126,7025,115688,15348,396534
AN,6/14/2021,8,0,9,936,20,656,138,3,122,4148,118,5917,7269,126,7034,116624,15368,397190
AN,6/15/2021,11,0,15,909,22,763,126,1,114,4658,114,5858,7280,126,7049,117533,15390,397953
AN,6/16/2021,26,1,30,960,23,899,138,2,127,5297,126,5878,7306,127,7079,118493,15413,398852
AN,6/17/2021,29,0,25,933,29,728,138,2,131,5343,142,5888,7335,127,7104,119426,15442,399580
AN,6/18/2021,28,0,24,930,18,631,130,2,144,5527,141,5389,7363,127,7128,120356,15460,400211
AN,6/19/2021,31,0,34,840,37,786,151,1,166,5510,149,5373,7394,127,7162,121196,15497,400997
AN,6/20/2021,12,0,15,2,0,772,145,1,152,5510,149,5235,7406,127,7177,121198,15497,401769
AN,6/21/2021,9,0,14,758,23,860,146,1,157,5332,152,5439,7415,127,7191,121956,15520,402629
AN,6/22/2021,10,0,4,2757,36,987,145,1,146,7180,166,5663,7425,127,7195,124713,15556,403616
AN,6/23/2021,13,0,15,3899,35,878,132,0,131,10119,178,5642,7438,127,7210,128612,15591,404494
AN,6/24/2021,2,0,4,4885,181,703,105,0,110,14071,330,5617,7440,127,7214,133497,15772,405197
AN,6/25/2021,1,0,31,4789,74,690,78,0,117,17930,386,5676,7441,127,7245,138286,15846,405887
AN,6/26/2021,5,0,20,5050,455,642,52,0,103,22140,804,5532,7446,127,7265,143336,16301,406529
AN,6/27/2021,9,0,1,1683,5,959,49,0,89,23821,809,5719,7455,127,7266,145019,16306,407488
AN,6/28/2021,7,1,20,3485,1129,732,47,1,95,26548,1915,5591,7462,128,7286,148504,17435,408220
AN,6/29/2021,4,0,10,4544,1107,992,41,1,101,28335,2986,5596,7466,128,7296,153048,18542,409212
AN,6/30/2021,1,0,12,3422,1281,678,29,1,98,27858,4232,5396,7467,128,7308,156470,19823,409890
AN,7/1/2021,2,0,0,834,1375,851,29,1,94,23807,5426,5544,7469,128,7308,157304,21198,410741
AN,7/2/2021,6,0,17,1031,1689,701,34,1,80,20049,7041,5555,7475,128,7325,158335,22887,411442
AN,7/3/2021,3,0,5,995,1886,919,32,1,65,15994,8472,5832,7478,128,7330,159330,24773,412361
AN,7/4/2021,4,0,3,12,400,955,27,1,67,14323,8867,5828,7482,128,7333,159342,25173,413316
AN,7/5/2021,0,0,6,956,4093,850,20,0,53,11794,11831,5946,7482,128,7339,160298,29266,414166
AN,7/6/2021,5,0,4,1103,5822,900,21,0,47,8353,16546,5854,7487,128,7343,161401,35088,415066
AN,7/7/2021,4,0,6,974,5441,999,24,0,41,5905,20706,6175,7491,128,7349,162375,40529,416065
AN,7/8/2021,1,0,2,909,4827,750,23,0,43,5980,24158,6074,7492,128,7351,163284,45356,416815
AN,7/9/2021,0,0,1,795,6317,783,17,0,27,5744,28786,6156,7492,128,7352,164079,51673,417598
AN,7/10/2021,0,1,0,2041,4847,952,14,1,22,6790,31747,6189,7492,129,7352,166120,56520,418550
AN,7/11/2021,0,0,0,223,196,737,10,1,19,7001,31543,5971,7492,129,7352,166343,56716,419287
AN,7/12/2021,1,0,3,1986,5453,870,11,1,16,8031,32903,5991,7493,129,7355,168329,62169,420157
AN,7/13/2021,3,0,3,6060,4088,951,9,1,15,12988,31169,6042,7496,129,7358,174389,66257,421108
AN,7/14/2021,3,0,1,2625,3413,832,8,1,10,14639,29141,5875,7499,129,7359,177014,69670,421940
AN,7/15/2021,2,0,0,1763,2810,936,9,1,8,15493,27124,6061,7501,129,7359,178777,72480,422876
AN,7/16/2021,4,0,1,1105,2473,1034,13,1,8,15803,23280,6312,7505,129,7360,179882,74953,423910
AN,7/17/2021,1,0,1,791,2246,1358,14,0,9,14553,20679,6718,7506,129,7361,180673,77199,425268
AN,7/18/2021,4,0,4,132,106,1243,18,0,13,14462,20589,7224,7510,129,7365,180805,77305,426511
AN,7/19/2021,6,0,3,920,2237,1200,23,0,13,13396,17373,7554,7516,129,7368,181725,79542,427711
AN,7/20/2021,2,0,2,2432,2000,1040,22,0,12,9768,15285,7643,7518,129,7370,184157,81542,428751
AN,7/21/2021,3,0,4,3,52,988,22,0,15,7146,11924,7799,7521,129,7374,184160,81594,429739
AN,7/22/2021,4,0,3,2846,2064,676,24,0,18,8229,11178,7539,7525,129,7377,187006,83658,430415
AN,7/23/2021,0,0,2,3147,1578,1071,20,0,19,10271,10283,7576,7525,129,7379,190153,85236,431486
AN,7/24/2021,0,0,3,2565,1241,1141,19,0,21,12045,9278,7359,7525,129,7382,192718,86477,432627
AN,7/25/2021,4,0,3,563,81,969,19,0,20,12476,9253,7085,7529,129,7385,193281,86558,433596
AN,7/26/2021,1,0,2,1801,1326,1333,14,0,19,13357,8342,7218,7530,129,7387,195082,87884,434929
AN,7/27/2021,0,0,2,2909,982,1311,12,0,19,13834,7324,7489,7530,129,7389,197991,88866,436240
AN,7/28/2021,1,0,6,3253,691,1061,10,0,21,17084,7963,7562,7531,129,7395,201244,89557,437301
AN,7/29/2021,3,0,0,2731,666,1155,9,0,18,16969,6565,8041,7534,129,7395,203975,90223,438456
AN,7/30/2021,1,0,3,2056,642,1183,10,0,19,15878,5629,8153,7535,129,7398,206031,90865,439639
AN,7/31/2021,2,0,2,3665,697,1231,12,0,18,16978,5085,8243,7537,129,7400,209696,91562,440870
AN,8/1/2021,2,0,3,48,71,1193,10,0,18,16463,5075,8467,7539,129,7403,209744,91633,442063
AN,8/2/2021,0,0,1,834,524,1129,9,0,17,15496,4273,8263,7539,129,7404,210578,92157,443192
AN,8/3/2021,1,0,1,991,434,1646,10,0,16,13578,3725,8598,7540,129,7405,211569,92591,444838
AN,8/4/2021,1,0,3,1004,573,1149,10,0,13,11329,3607,8686,7541,129,7408,212573,93164,445987
AN,8/5/2021,0,0,0,884,395,1352,7,0,13,9482,3336,8883,7541,129,7408,213457,93559,447339
AN,8/6/2021,0,0,0,877,286,1543,6,0,10,8303,2980,9243,7541,129,7408,214334,93845,448882
AN,8/7/2021,3,0,1,688,406,1326,7,0,9,5326,2689,9338,7544,129,7409,215022,94251,450208
AN,8/8/2021,2,0,1,55,21,1207,7,0,7,5333,2639,9352,7546,129,7410,215077,94272,451415
AN,8/9/2021,0,0,2,976,329,1172,7,0,8,5475,2444,9395,7546,129,7412,216053,94601,452587
AN,8/10/2021,2,0,0,934,448,1347,8,0,7,5418,2458,9096,7548,129,7412,216987,95049,453934
AN,8/11/2021,0,0,1,2329,445,1167,7,0,5,6743,2330,9114,7548,129,7413,219316,95494,455101
AN,8/12/2021,0,0,0,4447,493,1146,7,0,5,10306,2428,8908,7548,129,7413,223763,95987,456247
AN,8/13/2021,0,0,2,4553,520,1283,7,0,7,13982,2662,8648,7548,129,7415,228316,96507,457530
AN,8/14/2021,0,0,2,4393,780,1351,4,0,8,17687,3036,8673,7548,129,7417,232709,97287,458881
AN,8/15/2021,0,0,2,220,18,1022,2,0,9,17852,3033,8488,7548,129,7419,232929,97305,459903
AN,8/16/2021,1,0,0,1687,509,1518,3,0,7,18563,3213,8834,7549,129,7419,234616,97814,461421
AN,8/17/2021,0,0,0,1219,523,1896,1,0,7,18848,3288,9383,7549,129,7419,235835,98337,463317
AN,8/18/2021,1,0,0,821,923,2185,2,0,6,17340,3766,10401,7550,129,7419,236656,99260,465502
AN,8/19/2021,3,0,0,70,32,2033,5,0,6,12963,3305,11288,7553,129,7419,236726,99292,467535
AN,8/20/2021,3,0,0,1466,367,1871,8,0,4,9876,3152,11876,7556,129,7419,238192,99659,469406
AN,8/21/2021,1,0,0,302,496,2119,9,0,2,5785,2868,12644,7557,129,7419,238494,100155,471525
AN,8/22/2021,0,0,1,138,17,1278,9,0,1,5703,2867,12900,7557,129,7420,238632,100172,472803
AN,8/23/2021,2,0,0,3012,1104,1862,10,0,1,7028,3462,13244,7559,129,7420,241644,101276,474665
AN,8/24/2021,1,0,1,2979,796,2163,11,0,2,8788,3735,13511,7560,129,7421,244623,102072,476828
AN,8/25/2021,0,0,3,2911,958,2141,10,0,5,10878,3770,13467,7560,129,7424,247534,103030,478969
AN,8/26/2021,0,0,3,2254,461,1959,7,0,8,13062,4199,13393,7560,129,7427,249788,103491,480928
AN,8/27/2021,0,0,1,1831,519,2023,4,0,9,13427,4351,13545,7560,129,7428,251619,104010,482951
AN,8/28/2021,0,0,0,0,0,1918,3,0,9,13125,3855,13344,7560,129,7428,251619,104010,484869
AN,8/29/2021,4,0,2,2840,841,2075,7,0,10,15827,4679,14141,7564,129,7430,254459,104851,486944
AN,8/30/2021,1,0,1,1346,191,1702,6,0,11,14161,3766,13981,7565,129,7431,255805,105042,488646
AN,8/31/2021,1,0,0,1690,760,2006,6,0,10,12872,3730,13824,7566,129,7431,257495,105802,490652
AN,9/1/2021,0,0,0,1451,576,1995,6,0,7,11412,3348,13678,7566,129,7431,258946,106378,492647
AN,9/2/2021,1,0,0,1291,633,1908,7,0,4,10449,3520,13627,7567,129,7431,260237,107011,494555
AN,9/3/2021,3,0,1,897,503,1624,10,0,4,9515,3504,13228,7570,129,7432,261134,107514,496179
AN,9/4/2021,2,0,4,1020,710,1876,12,0,8,10535,4214,13186,7572,129,7436,262154,108224,498055
AN,9/5/2021,0,0,1,39,15,1924,8,0,7,7734,3388,13035,7572,129,7437,262193,108239,499979
AN,9/6/2021,0,0,0,864,987,2009,7,0,6,7252,4184,13342,7572,129,7437,263057,109226,501988
AN,9/7/2021,1,0,0,1158,889,2158,7,0,6,6720,4313,13494,7573,129,7437,264215,110115,504146
AN,9/8/2021,3,0,1,1374,846,1882,10,0,7,6643,4583,13381,7576,129,7438,265589,110961,506028
AN,9/9/2021,1,0,3,1537,1163,2129,10,0,10,6889,5113,13602,7577,129,7441,267126,112124,508157
AN,9/10/2021,2,0,2,1139,678,1912,9,0,11,7131,5288,13890,7579,129,7443,268265,112802,510069
AN,9/11/2021,1,0,0,1254,1234,1900,8,0,7,7365,5812,13914,7580,129,7443,269519,114036,511969
AN,9/12/2021,2,0,1,1839,370,1718,10,0,7,9165,6167,13708,7582,129,7444,271358,114406,513687
AN,9/13/2021,2,0,3,1704,830,1452,12,0,10,10005,6010,13151,7584,129,7447,273062,115236,515139
